tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
199065,107043,09-03-15,4,0,OffsetFromCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1880 BROADWAY,10023,New York,107,1,Manhattan,3,75,27,MN14,Lincoln Square,1014500,New York,40.77043849,-73.98209704,989208.9021,219968.8036,3,145,1087510,1011147503
208759,107164,09-08-15,12,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,340 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76294435,-73.9603253,995240.6473,217240.4245,5,110,1044390,1014387501
208764,107164,09-08-15,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,325 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76319395,-73.96091309,995077.7779,217331.2862,5,118,1044692,1014390009
175601,107156,08/25/2015,2,0,OnCurb,Alive,Good,Tilia americana,American linden,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,252 EAST 62 STREET,10065,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76253995,-73.96324927,994430.7136,217092.7335,4,110,1043798,1014160028
205783,106342,09-06-15,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,274 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,New York,40.78028829,-73.98365234,988777.4342,223557.3325,6,159,1030534,1011640063
209334,222706,09-08-15,15,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1498 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044100,New York,40.70256662,-73.91498455,1007822.243,195251.874,37,441,3075530,3033020016
179877,348554,08/27/2015,4,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,112-025 72 DRIVE,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075701,New York,40.72083876,-73.83682648,1029480.72,201939.6562,29,75701,4052717,4022500012
179888,216215,08/27/2015,6,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,202 CALYER STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057300,New York,40.72854473,-73.95184262,997597.3998,204708.7229,33,573,3065364,3025980014
189582,219478,08/30/2015,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,68 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,New York,40.69576999,-73.97061751,992397.7193,192765.5883,35,187,3058146,3020460050
209057,415850,09-08-15,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,295 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55904478,-74.10605199,954781.6501,142969.4096,50,12806,5056700,5040740033
159759,212632,08/19/2015,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2163 MILL AVENUE,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3069800,New York,40.61432535,-73.91246247,1008553.667,163103.8205,46,698,3238486,3084630056
179866,215926,08/27/2015,10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,558 LEONARD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72392665,-73.94978382,998168.9859,203026.5313,33,571,3066769,3026810001
192133,203576,08/31/2015,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,274 91 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,New York,40.62004591,-74.03289656,975117.4763,165177.5401,43,58,3154696,3060850037
196677,310286,09-02-15,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,82-017 LEFFERTS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4013600,New York,40.70689483,-73.83138941,1030997.619,196862.3242,29,136,4079541,4033310001
192584,415599,08/31/2015,13,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,2 HITCHCOCK AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57200096,-74.12839965,948578.8951,147697.9681,50,138,5059171,5043280051
189308,349085,08/30/2015,2,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,65-036 99 STREET,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,New York,40.72892773,-73.8555042,1024298.513,204877.6218,29,71304,4432006,4021040001
200371,104809,09-03-15,9,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1160 AVENUE OF THE AMERICAS,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.75715997,-73.98223654,989171.2428,215130.9947,4,96,1071414,1012617501
208977,414958,09-08-15,9,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,241 FINLEY AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56070548,-74.10683377,954565.1568,143574.708,50,12806,5056276,5040570080
184278,505188,08/29/2015,2,0,OnCurb,Alive,Good,Cladrastis kentukea,Kentucky yellowwood,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2027 MONTEREY AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.8484847,-73.8940997,1013548.715,248421.018,15,37504,2011835,2030610022
194841,342049,09-01-15,29,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,99-016 25 AVENUE,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036700,New York,40.76472406,-73.87020402,1020204.982,217912.9786,21,367,4440721,4013730008
194842,342049,09-01-15,31,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,99-012 25 AVENUE,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036700,New York,40.76470539,-73.87037993,1020156.264,217906.1069,21,367,4032804,4013730006
200539,210197,09-03-15,11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2080 GERRITSEN AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,19,BK44,Madison,3056800,New York,40.60331491,-73.93710726,1001714.239,159086.5552,46,568,3197869,3073140007
209413,407369,09-08-15,21,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,107 KRAMER STREET,10305,Staten Island,502,5,Staten Island,50,64,23,SI14,Grasmere-Arrochar-Ft. Wadsworth,5006400,New York,40.59660932,-74.0793197,962222.0631,156647.2419,50,64,5047566,5032380006
173167,415602,08/25/2015,26,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,42 BISHOP STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57151101,-74.12324985,950009.3257,147517.4147,50,138,5059267,5043350116
165265,344827,08/22/2015,13,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,1711 GROVE STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4054700,New York,40.70318127,-73.91127377,1008850.904,195476.8289,,,,
180966,331099,08/27/2015,16,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,145-086 223 STREET,11413,Springfield Gardens,413,4,Queens,31,31,10,QN03,Springfield Gardens South-Brookville,4069000,New York,40.66131304,-73.75711256,1051637.025,180303.9866,31,690,4286646,4134700069
178515,308596,08/26/2015,21,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,88-036 75 STREET,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.6882743,-73.86584183,1021456.016,190061.8112,30,4,4182769,4088950028
178265,223472,08/26/2015,16,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,4orMore,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,722 PRESIDENT STREET,11215,Brooklyn,306,3,Brooklyn,39,52,25,BK37,Park Slope-Gowanus,3013300,New York,40.67496432,-73.97895477,990087.6314,185184.8111,39,133,3020310,3009590041
185671,505336,08/29/2015,2,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,695 EAST 182 STREET,10457,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,New York,40.85054989,-73.88669619,1015596.018,249176.0076,15,391,2118254,2030840001
187986,225226,08/30/2015,6,0,OnCurb,Alive,Good,Liriodendron tulipifera,tulip-poplar,None,None,NoDamage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,4102 4 AVENUE,11232,Brooklyn,307,3,Brooklyn,38,51,25,BK32,Sunset Park West,3008200,New York,40.6514594,-74.00759033,982143.8156,176620.6977,38,82,3010688,3007180039
176429,310179,08/26/2015,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,119-008 84 AVENUE,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.70447953,-73.83230048,1030746.71,195981.8715,29,140,4192908,4092350005
145909,341366,08/15/2015,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,32-016 82 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.75716887,-73.88572037,1015910.369,215154.389,25,327,4026931,4011770014
190015,219495,08/30/2015,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,139 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69377783,-73.96885544,992886.5949,192039.9552,35,191,3054306,3018880011
156323,511766,08/18/2015,12,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,1768 TOMLINSON AVENUE,10461,Bronx,211,2,Bronx,13,82,34,BX37,Van Nest-Morris Park-Westchester Square,2025400,New York,40.84951986,-73.85186614,1025232.539,248815.1058,13,254,2045059,2041100139
173453,415668,08/25/2015,24,0,OffsetFromCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"BranchLights,BranchOther",No,No,No,No,No,No,Yes,No,Yes,2662 AMBOY ROAD,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57164797,-74.12163399,950458.3041,147566.6859,50,134,5105469,5042290071
164154,313006,08/21/2015,33,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-024 155 STREET,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4115100,New York,40.76916626,-73.80944784,1037031.601,219562.1895,19,1151,4109823,4048550030
193119,301210,08/31/2015,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,31-003 23 STREET,11106,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4007700,New York,40.76650458,-73.92878905,1003975.733,218543.0603,22,75,4006648,4005690030
208260,106402,09-07-15,5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78276884,-73.97371081,991530.4369,224461.7503,6,165,1031136,1011950010
208813,340692,09-08-15,11,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,81-010 37 AVENUE,11372,Jackson Heights,403,4,Queens,21,39,13,QN28,Jackson Heights,4028300,New York,40.74962953,-73.88470554,1016195.136,212407.9348,21,283,4030012,4012920005
208477,221175,09-07-15,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,285 CLASSON AVENUE,11205,Brooklyn,303,3,Brooklyn,33,57,25,BK69,Clinton Hill,3019300,New York,40.69118518,-73.96039364,995233.5351,191096.3216,33,193,3055123,3019240007
208478,221175,09-07-15,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,289 CLASSON AVENUE,11205,Brooklyn,303,3,Brooklyn,33,57,25,BK69,Clinton Hill,3019300,New York,40.69102388,-73.96035777,995243.5102,191037.5625,33,193,3055121,3019240005
209163,503928,09-08-15,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,1551 SHAKESPEARE AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021301,New York,40.84579634,-73.91928499,1006581.778,247434.1243,14,21301,2008741,2028730103
188608,107627,08/30/2015,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,403 EAST 79 STREET,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77223224,-73.95222734,997482.0903,220625.4282,5,136,1050358,1015590104
188739,302395,08/30/2015,17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,19-009 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78311946,-73.9156675,1007604.626,224599.645,22,105,4020308,4008930002
209264,222724,09-08-15,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1467 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044300,New York,40.70261344,-73.91509437,1007791.776,195268.9025,37,443,3075220,3032910044
190361,107635,08/30/2015,13,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes,1308 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77201829,-73.95909467,995580.0118,220546.5176,4,128,1043149,1014100033
196078,103924,09-01-15,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,712 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.76256232,-73.98946512,987168.3777,217098.9258,3,127,1025165,1010390063
206538,225074,09-06-15,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,539 39 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,21,BK34,Sunset Park East,3008800,New York,40.65069212,-74.00285913,983456.6315,176341.0804,38,88,3017757,3009030155
208396,345512,09-07-15,0,15,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1733 DE KALB AVENUE,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4053900,New York,40.70666407,-73.91690669,1007287.874,196744.1846,34,539,4081725,4034240030
212004,110833,09-09-15,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"Stones,MetalGrates",Yes,Yes,No,No,No,No,No,No,No,57 AUDUBON AVENUE,10032,New York,112,1,Manhattan,10,72,31,MN36,Washington Heights South,1025100,New York,40.84066107,-73.93833216,1001313.231,245558.8685,10,251,1062995,1021250026
165601,348313,08/22/2015,15,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,112-001 76 ROAD,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,New York,40.7173467,-73.83453669,1030117.839,200668.5849,29,75701,4052736,4022640042
159702,302384,08/19/2015,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,21-015 19 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78283785,-73.91611522,1007480.736,224496.9261,22,103,4020251,4008920027
159704,302384,08/19/2015,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,3or4,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,21-018 19 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78268422,-73.91630563,1007428.06,224440.9006,22,103,4020402,4008960241
167573,341557,08/23/2015,25,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,31-039 78 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4030903,New York,40.75767012,-73.88947698,1014869.397,215335.6754,25,30903,4025737,4011490049
170666,314928,08/24/2015,16,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchLights",No,No,Yes,No,No,Yes,Yes,No,No,114-002 14 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4092900,New York,40.78557727,-73.85320672,1024900.696,225517.9283,19,929,4097947,4040490011
185774,505303,08/29/2015,7,0,OnCurb,Alive,Fair,Quercus acutissima,sawtooth oak,None,Harmful,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,511 EAST 180 STREET,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.85099888,-73.89446423,1013446.76,249336.9069,15,37504,2011509,2030470065
180845,230010,08/27/2015,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1012 EAST 18 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.62603904,-73.95870599,995712.7385,167361.9855,44,532,3179710,3067100008
181160,348499,08/27/2015,23,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,72-072 112 STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4075701,New York,40.71977225,-73.83775215,1029224.849,201550.6176,29,75701,4052599,4022380019
166171,348263,08/22/2015,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,111-009 77 AVENUE,11375,Forest Hills,406,4,Queens,29,28,14,QN17,Forest Hills,4076902,New York,40.71506273,-73.83505032,1029977.024,199836.1965,29,76902,4079947,4033420055
178303,308826,08/26/2015,22,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,87-039 ELDERT LANE,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.68921942,-73.86734175,1021039.523,190405.5136,30,4,4182850,4088970031
178071,321775,08/26/2015,14,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,246-024 VAN ZANDT AVENUE,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150701,New York,40.76238265,-73.73721551,1057046.81,217142.4805,19,150701,4170562,4082090012
160504,302357,08/19/2015,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,21-031 SHORE BOULEVARD,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78345132,-73.91844344,1006835.759,224719.8229,22,103,4020384,4008960215
160506,302357,08/19/2015,10,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,21-043 SHORE BOULEVARD,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78324466,-73.91875423,1006749.761,224644.45,22,103,4020383,4008960209
190277,107621,08/30/2015,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,1335 3 AVENUE,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1013400,New York,40.77253263,-73.95840918,995769.7886,220733.9982,4,134,1081422,1014310001
179717,216100,08/27/2015,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,619 LEONARD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3056100,New York,40.7258453,-73.95101633,997826.9673,203725.362,33,561,3065642,3026200030
